"period";"value";"obs_status";"source";"ref_area";"freq";"unit_measure";"unit_mult"
"2020-11-01";9;"A";"Данные СберИндекса";"Рязанская область";"Месяц";"% г/г";"0"
"2020-12-01";7;"A";"Данные СберИндекса";"Рязанская область";"Месяц";"% г/г";"0"
"2021-01-01";2;"A";"Данные СберИндекса";"Рязанская область";"Месяц";"% г/г";"0"
"2021-02-01";-1;"A";"Данные СберИндекса";"Рязанская область";"Месяц";"% г/г";"0"
"2021-03-01";17;"A";"Данные СберИндекса";"Рязанская область";"Месяц";"% г/г";"0"
"2021-04-01";73;"A";"Данные СберИндекса";"Рязанская область";"Месяц";"% г/г";"0"
"2021-05-01";81;"A";"Данные СберИндекса";"Рязанская область";"Месяц";"% г/г";"0"
"2021-06-01";9;"A";"Данные СберИндекса";"Рязанская область";"Месяц";"% г/г";"0"
"2021-07-01";4;"A";"Данные СберИндекса";"Рязанская область";"Месяц";"% г/г";"0"
"2021-08-01";-1;"A";"Данные СберИндекса";"Рязанская область";"Месяц";"% г/г";"0"
"2021-09-01";-8;"A";"Данные СберИндекса";"Рязанская область";"Месяц";"% г/г";"0"
"2021-10-01";0;"A";"Данные СберИндекса";"Рязанская область";"Месяц";"% г/г";"0"
"2021-11-01";35;"A";"Данные СберИндекса";"Рязанская область";"Месяц";"% г/г";"0"
"2021-12-01";33;"A";"Данные СберИндекса";"Рязанская область";"Месяц";"% г/г";"0"
"2022-01-01";52;"A";"Данные СберИндекса";"Рязанская область";"Месяц";"% г/г";"0"
"2022-02-01";30;"A";"Данные СберИндекса";"Рязанская область";"Месяц";"% г/г";"0"
"2022-03-01";10;"A";"Данные СберИндекса";"Рязанская область";"Месяц";"% г/г";"0"
"2022-04-01";33;"A";"Данные СберИндекса";"Рязанская область";"Месяц";"% г/г";"0"
"2019-01-01";-4;"A";"Данные СберИндекса";"Мурманская область";"Месяц";"% г/г";"0"
"2019-02-01";4;"A";"Данные СберИндекса";"Мурманская область";"Месяц";"% г/г";"0"
"2019-03-01";-2;"A";"Данные СберИндекса";"Мурманская область";"Месяц";"% г/г";"0"
"2019-04-01";1;"A";"Данные СберИндекса";"Мурманская область";"Месяц";"% г/г";"0"
"2019-05-01";6;"A";"Данные СберИндекса";"Мурманская область";"Месяц";"% г/г";"0"
"2019-06-01";2;"A";"Данные СберИндекса";"Мурманская область";"Месяц";"% г/г";"0"
"2019-07-01";12;"A";"Данные СберИндекса";"Мурманская область";"Месяц";"% г/г";"0"
"2019-08-01";2;"A";"Данные СберИндекса";"Мурманская область";"Месяц";"% г/г";"0"
"2019-09-01";9;"A";"Данные СберИндекса";"Мурманская область";"Месяц";"% г/г";"0"
"2019-10-01";4;"A";"Данные СберИндекса";"Мурманская область";"Месяц";"% г/г";"0"
"2019-11-01";14;"A";"Данные СберИндекса";"Мурманская область";"Месяц";"% г/г";"0"
"2019-12-01";8;"A";"Данные СберИндекса";"Мурманская область";"Месяц";"% г/г";"0"
"2020-01-01";8;"A";"Данные СберИндекса";"Мурманская область";"Месяц";"% г/г";"0"
"2020-02-01";8;"A";"Данные СберИндекса";"Мурманская область";"Месяц";"% г/г";"0"
"2020-03-01";6;"A";"Данные СберИндекса";"Мурманская область";"Месяц";"% г/г";"0"
"2020-04-01";-67;"A";"Данные СберИндекса";"Мурманская область";"Месяц";"% г/г";"0"
"2020-05-01";-60;"A";"Данные СберИндекса";"Мурманская область";"Месяц";"% г/г";"0"
"2020-06-01";-25;"A";"Данные СберИндекса";"Мурманская область";"Месяц";"% г/г";"0"
"2020-07-01";-11;"A";"Данные СберИндекса";"Мурманская область";"Месяц";"% г/г";"0"
"2020-08-01";14;"A";"Данные СберИндекса";"Мурманская область";"Месяц";"% г/г";"0"
"2020-09-01";22;"A";"Данные СберИндекса";"Мурманская область";"Месяц";"% г/г";"0"
"2020-10-01";-2;"A";"Данные СберИндекса";"Мурманская область";"Месяц";"% г/г";"0"
"2020-11-01";-19;"A";"Данные СберИндекса";"Мурманская область";"Месяц";"% г/г";"0"
"2020-12-01";-17;"A";"Данные СберИндекса";"Мурманская область";"Месяц";"% г/г";"0"
"2021-01-01";15;"A";"Данные СберИндекса";"Мурманская область";"Месяц";"% г/г";"0"
"2021-02-01";34;"A";"Данные СберИндекса";"Мурманская область";"Месяц";"% г/г";"0"
"2021-03-01";66;"A";"Данные СберИндекса";"Мурманская область";"Месяц";"% г/г";"0"
"2021-04-01";416;"A";"Данные СберИндекса";"Мурманская область";"Месяц";"% г/г";"0"
"2021-05-01";296;"A";"Данные СберИндекса";"Мурманская область";"Месяц";"% г/г";"0"
"2021-06-01";127;"A";"Данные СберИндекса";"Мурманская область";"Месяц";"% г/г";"0"
"2021-07-01";67;"A";"Данные СберИндекса";"Мурманская область";"Месяц";"% г/г";"0"
"2021-08-01";39;"A";"Данные СберИндекса";"Мурманская область";"Месяц";"% г/г";"0"
"2021-09-01";24;"A";"Данные СберИндекса";"Мурманская область";"Месяц";"% г/г";"0"
"2021-10-01";59;"A";"Данные СберИндекса";"Мурманская область";"Месяц";"% г/г";"0"
"2021-11-01";101;"A";"Данные СберИндекса";"Мурманская область";"Месяц";"% г/г";"0"
"2021-12-01";87;"A";"Данные СберИндекса";"Мурманская область";"Месяц";"% г/г";"0"
"2022-01-01";59;"A";"Данные СберИндекса";"Мурманская область";"Месяц";"% г/г";"0"
"2022-02-01";46;"A";"Данные СберИндекса";"Мурманская область";"Месяц";"% г/г";"0"
"2022-03-01";16;"A";"Данные СберИндекса";"Мурманская область";"Месяц";"% г/г";"0"
"2022-04-01";16;"A";"Данные СберИндекса";"Мурманская область";"Месяц";"% г/г";"0"
"2019-01-01";18;"A";"Данные СберИндекса";"Новосибирская область";"Месяц";"% г/г";"0"
"2019-02-01";15;"A";"Данные СберИндекса";"Новосибирская область";"Месяц";"% г/г";"0"
"2019-03-01";25;"A";"Данные СберИндекса";"Новосибирская область";"Месяц";"% г/г";"0"
"2019-04-01";27;"A";"Данные СберИндекса";"Новосибирская область";"Месяц";"% г/г";"0"
"2019-05-01";24;"A";"Данные СберИндекса";"Новосибирская область";"Месяц";"% г/г";"0"
"2019-06-01";16;"A";"Данные СберИндекса";"Новосибирская область";"Месяц";"% г/г";"0"
"2019-07-01";26;"A";"Данные СберИндекса";"Новосибирская область";"Месяц";"% г/г";"0"
"2019-08-01";18;"A";"Данные СберИндекса";"Новосибирская область";"Месяц";"% г/г";"0"
"2019-09-01";28;"A";"Данные СберИндекса";"Новосибирская область";"Месяц";"% г/г";"0"
"2019-10-01";23;"A";"Данные СберИндекса";"Новосибирская область";"Месяц";"% г/г";"0"
"2019-11-01";29;"A";"Данные СберИндекса";"Новосибирская область";"Месяц";"% г/г";"0"
"2019-12-01";30;"A";"Данные СберИндекса";"Новосибирская область";"Месяц";"% г/г";"0"
"2020-01-01";22;"A";"Данные СберИндекса";"Новосибирская область";"Месяц";"% г/г";"0"
"2020-02-01";28;"A";"Данные СберИндекса";"Новосибирская область";"Месяц";"% г/г";"0"
"2020-03-01";8;"A";"Данные СберИндекса";"Новосибирская область";"Месяц";"% г/г";"0"
"2020-04-01";-57;"A";"Данные СберИндекса";"Новосибирская область";"Месяц";"% г/г";"0"
"2020-05-01";-55;"A";"Данные СберИндекса";"Новосибирская область";"Месяц";"% г/г";"0"
"2020-06-01";-35;"A";"Данные СберИндекса";"Новосибирская область";"Месяц";"% г/г";"0"
